trait_category	trait	category	cell_type_clean	mark	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z.score	Coefficient_p	Coefficient_q
Electrolyte	K	Gastrointestinal	Rectal_smooth_muscle	H3K27ac	0.02538806	0.045627316	0.031067932	1.797195882	1.223722188	0.504367842	-9.05E-09	1.27E-08	-0.714709322	0.762605662	0.998202071
Electrolyte	K	Gastrointestinal	Duodenum_smooth_muscle	H3K27ac	0.021938483	0.038022561	0.03265755	1.733144505	1.488596533	0.620301777	-1.22E-08	1.66E-08	-0.732170426	0.767967724	0.999998953
Electrolyte	K	Skeletal muscle	Skeletal_muscle	H3K27ac	0.023515336	0.092640438	0.041171677	3.939575344	1.750843667	0.104355709	1.35E-08	1.99E-08	0.678228732	0.248813339	0.725557542
Electrolyte	K	Other	Adipose_nuclei	H3K27ac	0.026232517	0.069111336	0.048299231	2.634567505	1.841196999	0.357728498	-5.31E-10	1.81E-08	-0.029306232	0.511689822	0.913552919
Electrolyte	K	Gastrointestinal	Rectal_mucosa	H3K27ac	0.021832282	0.129742724	0.0447494	5.942700983	2.049689532	0.01992873	3.55E-08	2.25E-08	1.576170524	0.057493255	0.403049742
Electrolyte	K	Gastrointestinal	Colonic_mucosa	H3K27ac	0.021313531	0.180293689	0.049154833	8.459118556	2.306273533	0.001619572	6.26E-08	2.46E-08	2.542729577	0.005499516	0.131961424
Electrolyte	K	Gastrointestinal	Duodenum_mucosa	H3K27ac	0.027256343	0.133600266	0.054841285	4.901621026	2.012055826	0.061993128	2.94E-08	2.30E-08	1.276438319	0.100900309	0.513049126
Electrolyte	K	Liver	Liver	H3K27ac	0.026026686	0.116146027	0.036312757	4.46257459	1.395212465	0.008705088	2.19E-08	1.37E-08	1.599529508	0.054851499	0.392971952
Electrolyte	K	Adrenal or pancreas	Pancreatic_islets	H3K27ac	0.027605137	0.184226653	0.050390122	6.673636588	1.825389293	0.000250559	4.59E-08	1.58E-08	2.907827263	0.001819747	0.073013601
Electrolyte	K	Kidney	Kidney	H3K27ac	0.025042995	0.273690309	0.049032825	10.9288168	1.957945702	3.51E-07	9.57E-08	2.08E-08	4.605523241	2.06E-06	0.000959024
Electrolyte	K	CNS	Neurosphere	H3K27ac	0.031041572	0.107711216	0.04033661	3.469902123	1.299438399	0.059232927	1.05E-08	1.45E-08	0.72023414	0.235690424	0.711652059
Electrolyte	K	CNS	Inferior_temporal_lobe	H3K27ac	0.02654224	0.024428097	0.030216178	0.920347997	1.138418554	0.944166887	-1.56E-08	1.25E-08	-1.24865438	0.894104243	0.999998953
Electrolyte	K	CNS	Angular_gyrus	H3K27ac	0.023695771	0.026883273	0.029547282	1.134517773	1.246943247	0.91416186	-1.59E-08	1.43E-08	-1.112963739	0.867137998	0.999998953
Electrolyte	K	CNS	Mid_frontal_lobe	H3K27ac	0.019533156	0.061384117	0.032135931	3.142560063	1.645199081	0.200398953	1.90E-09	1.89E-08	0.100504509	0.459971902	0.887140448
Electrolyte	K	CNS	Cingulate_gyrus	H3K27ac	0.024721018	0.021954355	0.030155431	0.888084568	1.219829634	0.926704798	-1.79E-08	1.31E-08	-1.362955543	0.913551739	0.999998953
Electrolyte	K	CNS	Substantia_nigra	H3K27ac	0.024930756	0.015987286	0.028064211	0.641267607	1.125686308	0.749298223	-1.94E-08	1.24E-08	-1.563819512	0.94107002	0.999998953
Electrolyte	K	CNS	Anterior_caudate	H3K27ac	0.021439268	0.03001036	0.030957688	1.399784738	1.443971329	0.778989862	-1.43E-08	1.56E-08	-0.916837641	0.820386138	0.999998953
Electrolyte	K	CNS	Hippocampus_middle	H3K27ac	0.020129515	0.007674014	0.030727449	0.381231936	1.526487286	0.678679361	-2.86E-08	1.67E-08	-1.717621783	0.957067188	0.999998953
Electrolyte	Cl	Other	Adipose_nuclei	H3K4me1	0.086156834	0.224229459	0.092713171	2.602573115	1.076097705	0.131558681	-9.02E-09	1.46E-08	-0.617382864	0.731508889	0.99199189
Electrolyte	Cl	Kidney	Kidney	H3K4me1	0.008352579	0.099156389	0.042079483	11.87135071	5.037903324	0.03445601	9.77E-08	5.48E-08	1.782229303	0.037355923	0.329324166
Electrolyte	Cl	Liver	Liver_(BI)	H3K4me1	0.053907981	0.286508062	0.068791669	5.314761498	1.276094338	0.001348526	2.94E-08	1.44E-08	2.044332186	0.020460371	0.249293131
Electrolyte	Cl	CNS	Angular_gyrus	H3K4me1	0.012820832	0.030809706	0.039819293	2.403097315	3.105827668	0.651171201	-1.34E-08	3.74E-08	-0.357172784	0.639518771	0.966559439
Electrolyte	Cl	CNS	Anterior_caudate	H3K4me1	0.03814478	0.091405493	0.056143951	2.396277897	1.471864605	0.337007323	-9.03E-09	1.92E-08	-0.469784165	0.680745386	0.980421879
Electrolyte	Cl	CNS	Cingulate_gyrus	H3K4me1	0.040042012	0.10641089	0.055472504	2.657481136	1.385357578	0.230023154	-4.64E-09	1.56E-08	-0.298072057	0.617175916	0.960659744
Electrolyte	Cl	CNS	Hippocampus_middle	H3K4me1	0.050672227	0.135284676	0.05984075	2.669799292	1.180937825	0.156039115	-6.35E-09	1.38E-08	-0.458831388	0.676822374	0.979803845
Electrolyte	Cl	CNS	Inferior_temporal_lobe	H3K4me1	0.046465569	0.112127925	0.06191242	2.413140028	1.33243649	0.287695873	-1.06E-08	1.44E-08	-0.738703696	0.769956529	0.999998953
Electrolyte	Cl	CNS	Mid_frontal_lobe	H3K4me1	0.003401449	-0.022551194	0.029084107	-6.629879168	8.550505769	0.375895788	-1.15E-07	9.93E-08	-1.157128087	0.876389984	0.999998953
Electrolyte	Cl	CNS	Substantia_nigra	H3K4me1	0.037084724	0.109699068	0.050812852	2.958066166	1.370182834	0.14848132	8.55E-10	1.48E-08	0.057839317	0.47693831	0.895442574
Electrolyte	Cl	Immune or hematopoietic	CD15_primary	H3K4me1	0.035986131	0.06307671	0.041369651	1.752806129	1.149599867	0.516019864	-1.49E-08	1.25E-08	-1.192085553	0.883386149	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD19_primary_(BI)	H3K4me1	0.040364521	0.048146991	0.048837011	1.1928047	1.209899413	0.873639226	-3.55E-08	1.59E-08	-2.227575678	0.987045588	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD34_primary	H3K4me1	0.031855305	0.0038474	0.054359342	0.12077736	1.706445481	0.605225074	-4.83E-08	2.22E-08	-2.182142448	0.985450489	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD3_primary_(BI)	H3K4me1	0.029469159	-0.003789461	0.037068232	-0.128590752	1.2578653	0.371177502	-3.91E-08	1.49E-08	-2.626395353	0.995685274	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25+_CD127-_Treg_primary	H3K4me1	0.027944696	0.047227077	0.041371603	1.690019349	1.480481423	0.640604689	-2.51E-08	1.60E-08	-1.572430027	0.942074572	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_CD45RA+_naive_primary	H3K4me1	0.037683037	0.057903125	0.040918251	1.536583296	1.085853335	0.619169894	-2.02E-08	1.22E-08	-1.659165771	0.951458804	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_CD45R0+_memory_primary	H3K4me1	0.033759108	0.052558934	0.039859649	1.556881592	1.180707998	0.636101989	-2.28E-08	1.24E-08	-1.836878228	0.966886063	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_IL17+_PMA_Ionomycin_stim_Th17_primary	H3K4me1	0.038592671	0.068555787	0.0395211	1.776393945	1.024057142	0.450451986	-1.97E-08	1.15E-08	-1.712642069	0.956610796	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_IL17-_PMA_Ionomycin_stim_MACS_Th_sprimary	H3K4me1	0.051396453	0.105430992	0.045675993	2.051328154	0.888699313	0.233640543	-1.39E-08	1.00E-08	-1.389565765	0.917669611	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25int_CD127+_Tmem_primary	H3K4me1	0.015544583	0.019360341	0.03716103	1.245471874	2.390609561	0.918320474	-3.11E-08	2.29E-08	-1.359411945	0.912991956	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_Th_primary	H3K4me1	0.042247368	0.067419999	0.043908225	1.595839031	1.039312677	0.565379928	-2.51E-08	1.15E-08	-2.174198237	0.985154875	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4_memory_primary	H3K4me1	0.040428455	0.043907716	0.03707347	1.08605971	0.917014263	0.925102545	-2.64E-08	1.11E-08	-2.377289437	0.991279801	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4_naive_primary	H3K4me1	0.031872532	0.01952401	0.035927057	0.612565395	1.127210625	0.731541848	-3.10E-08	1.32E-08	-2.340886001	0.99038098	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD8_memory_primary	H3K4me1	0.031277416	0.016450667	0.034576442	0.525959904	1.105476291	0.668536385	-3.22E-08	1.37E-08	-2.353198937	0.990693663	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD8_naive_primary_(BI)	H3K4me1	0.031298372	0.024566746	0.037363679	0.784920895	1.193789841	0.857124264	-2.90E-08	1.37E-08	-2.113740825	0.982731295	0.999998953
Electrolyte	Cl	Gastrointestinal	Colonic_mucosa	H3K4me1	0.021198806	0.169177757	0.055708349	7.980532338	2.627900339	0.009285578	5.71E-08	3.33E-08	1.715086796	0.043164657	0.352359929
Electrolyte	Cl	Gastrointestinal	Colon_smooth_muscle	H3K4me1	0.034585806	0.08662206	0.046243748	2.504555202	1.337073023	0.254067402	-7.03E-09	1.57E-08	-0.446616668	0.672424071	0.978613067
Electrolyte	Cl	Gastrointestinal	Duodenum_Mucosa	H3K4me1	0.047456008	0.290624451	0.067223379	6.124081253	1.416540942	0.000375012	4.67E-08	1.85E-08	2.523594266	0.005808096	0.136096058
Electrolyte	Cl	Gastrointestinal	Duodenum_smooth_muscle	H3K4me1	0.005867868	0.033834445	0.041016777	5.766054622	6.990065132	0.489043035	2.07E-08	8.03E-08	0.257589813	0.398361746	0.850199712
Electrolyte	Cl	CNS	Fetal_brain	H3K4me1	0.032899555	0.090433369	0.034204371	2.748771766	1.039660575	0.078760286	-3.56E-09	1.52E-08	-0.233384621	0.592268623	0.951245838
Electrolyte	Cl	Cardiovascular	Fetal_heart	H3K4me1	0.040829639	0.126543834	0.056785861	3.099313102	1.390799977	0.131178726	6.09E-09	1.50E-08	0.406205691	0.342295736	0.808883211
Electrolyte	Cl	Cardiovascular	Fetal_lung	H3K4me1	0.068872366	0.162866561	0.093483432	2.364759179	1.35734311	0.313523204	-5.41E-09	1.61E-08	-0.335694042	0.631449201	0.96456744
Electrolyte	Cl	Immune or hematopoietic	Mobilized_CD34_primary	H3K4me1	0.068132689	0.126387203	0.070899263	1.855015627	1.040605667	0.413256941	-1.87E-08	1.29E-08	-1.443281251	0.92552937	0.999998953
Electrolyte	Cl	Adrenal or pancreas	Pancreatic_islets	H3K4me1	0.008301964	0.044490774	0.036590376	5.35906586	4.40743585	0.298000289	2.71E-08	4.34E-08	0.624763913	0.266063009	0.742804488
Electrolyte	Cl	Gastrointestinal	Rectal_mucosa	H3K4me1	0.034339128	0.229187738	0.059550944	6.674244493	1.734200817	0.001563558	4.71E-08	2.24E-08	2.101709704	0.017789357	0.233142972
Electrolyte	Cl	Gastrointestinal	Rectal_smooth_muscle	H3K4me1	0.009125821	0.011889249	0.028093404	1.302814205	3.078452349	0.921319188	-2.48E-08	3.79E-08	-0.652862315	0.743077477	0.994264264
Electrolyte	Cl	Skeletal muscle	Skeletal_muscle	H3K4me1	0.065479975	0.253849479	0.076035447	3.876749792	1.161201527	0.012949593	1.44E-08	1.33E-08	1.080822955	0.139887938	0.584360524
Electrolyte	Cl	Gastrointestinal	Stomach_mucosa	H3K4me1	0.033022095	0.232318963	0.058461353	7.035258192	1.770370813	0.000574136	4.91E-08	1.89E-08	2.596421219	0.004710025	0.121826016
Electrolyte	Cl	Gastrointestinal	Stomach_smooth_muscle	H3K4me1	0.023485323	0.037493531	0.044407008	1.596466496	1.890840857	0.751945069	-3.21E-08	2.14E-08	-1.497043036	0.93280897	0.999998953
Electrolyte	Cl	Liver	Liver_(UCSD)	H3K4me1	0.001402278	0.026746362	0.024161233	19.07350248	17.22998263	0.295923195	1.53E-07	1.75E-07	0.871594543	0.191714804	0.661864143
Electrolyte	Cl	Gastrointestinal	Esophagus	H3K4me1	0.005715315	0.039582066	0.038990809	6.925614422	6.822163097	0.385738581	2.98E-08	6.88E-08	0.433025602	0.332498085	0.801940783
Electrolyte	Cl	Gastrointestinal	Gastric	H3K4me1	0.013477928	0.10148091	0.056998887	7.529414997	4.229054271	0.122909617	4.53E-08	4.51E-08	1.005196988	0.157401003	0.610037932
Electrolyte	Cl	Cardiovascular	Left_Ventricle	H3K4me1	0.02594002	0.05183192	0.055803941	1.998144943	2.151268195	0.642479848	-1.29E-08	2.54E-08	-0.508084776	0.694303055	0.982774391
Electrolyte	Cl	Cardiovascular	Lung	H3K4me1	0.017102256	0.004291865	0.050539584	0.250953138	2.955141326	0.799961734	-4.28E-08	3.68E-08	-1.161789943	0.8773396	0.999998953
Electrolyte	Cl	Other	Ovary	H3K4me1	0.008591087	0.073852104	0.04373316	8.596363589	5.090527153	0.126899984	6.51E-08	5.36E-08	1.213641653	0.112442297	0.538245736
Electrolyte	Cl	Adrenal or pancreas	Pancreas	H3K4me1	0.029614075	0.199164291	0.058542302	6.725325407	1.976840452	0.003889866	4.59E-08	2.22E-08	2.065515384	0.019437131	0.243336969
Electrolyte	Cl	Skeletal muscle	Psoas_muscle	H3K4me1	0.0038449	0.06066172	0.03491896	15.77719153	9.081890751	0.085488867	1.35E-07	9.06E-08	1.486857335	0.068526247	0.435344342
Electrolyte	Cl	Cardiovascular	Right_atrium	H3K4me1	0.009054073	-0.010315918	0.045467163	-1.139367697	5.021735839	0.670882069	-4.90E-08	5.76E-08	-0.850245961	0.802405823	0.999998953
Electrolyte	Cl	Cardiovascular	Right_ventricle	H3K4me1	0.000796152	0.008736169	0.018843683	10.97299479	23.66845595	0.67474505	7.18E-08	2.42E-07	0.296841531	0.383293748	0.839943099
Electrolyte	Cl	Gastrointestinal	Sigmoid_colon	H3K4me1	0.002924255	0.005672161	0.034569645	1.939694434	11.82169342	0.93663402	-1.86E-08	1.30E-07	-0.143461383	0.557037096	0.934019061
Electrolyte	Cl	Gastrointestinal	Small_intestine	H3K4me1	0.001016368	0.003567051	0.018791282	3.509606244	18.48866492	0.891964926	1.90E-09	1.91E-07	0.00997233	0.496021682	0.905859086
Electrolyte	Cl	Immune or hematopoietic	Spleen	H3K4me1	0.044969699	0.103588316	0.060669512	2.303513656	1.349119826	0.336448615	-1.26E-08	1.80E-08	-0.701998616	0.758659987	0.997348678
Electrolyte	Cl	Immune or hematopoietic	Thymus	H3K4me1	0.008522891	-0.052911287	0.027070544	-6.208138659	3.176216211	0.02154842	-1.03E-07	3.60E-08	-2.864091867	0.997908966	0.999998953
Electrolyte	Cl	Immune or hematopoietic	Fetal_thymus	H3K4me1	0.035451752	-0.004754484	0.041291746	-0.134111391	1.164730756	0.324069028	-4.56E-08	1.58E-08	-2.89540049	0.998106625	0.999998953
Electrolyte	Cl	Connective or bone	Breast_fibroblast_primary	H3K4me1	0.010111465	0.071261129	0.041578064	7.047557466	4.111972364	0.129113661	3.47E-08	4.47E-08	0.777165342	0.218530614	0.691346459
Electrolyte	Cl	Other	Breast_luminal_epithelial	H3K4me1	0.002076246	-0.015754049	0.027212218	-7.58775686	13.10645246	0.511408394	-1.20E-07	1.37E-07	-0.875783389	0.809426099	0.999998953
Electrolyte	Cl	Other	Breast_myoepithelial	H3K4me1	0.046800688	0.155126194	0.059628064	3.31461353	1.274085187	0.068356231	5.74E-09	1.47E-08	0.39060743	0.348043716	0.814819714
Electrolyte	Cl	Other	Breast_vHMEC	H3K4me1	0.033711158	0.103369844	0.065082223	3.066339183	1.930584045	0.275727432	-2.77E-09	2.36E-08	-0.117476548	0.546758786	0.929755467
Electrolyte	Cl	Immune or hematopoietic	CD8_naive_primary_(UCSF-UBC)	H3K4me1	0.024360148	0.004005019	0.030475852	0.164408634	1.251053621	0.505832046	-3.58E-08	1.71E-08	-2.093306006	0.981839077	0.999998953
Electrolyte	Cl	Adrenal or pancreas	Pancreatic_islets	H3K4me1	0.006130706	0.050825585	0.033791397	8.290331474	5.511827962	0.178701104	5.30E-08	5.40E-08	0.980946126	0.163309655	0.618850985
Electrolyte	Cl	Connective or bone	Penis_foreskin_fibroblast_primary	H3K4me1	0.075677573	0.282358071	0.078975982	3.731066697	1.043585028	0.007445463	7.12E-09	1.15E-08	0.619453308	0.267808886	0.743681462
Electrolyte	Cl	Other	Penis_foreskin_keratinocyte_primary	H3K4me1	0.059687229	0.190151198	0.073387523	3.185793671	1.229534754	0.067423329	-4.71E-09	1.48E-08	-0.318062293	0.624781157	0.962285406
Electrolyte	Cl	Other	Penis_foreskin_melanocyte_primary	H3K4me1	0.063737782	0.339165257	0.093485697	5.321259128	1.466723399	0.00201504	3.16E-08	1.48E-08	2.137776211	0.016267455	0.223363798
Electrolyte	Cl	Immune or hematopoietic	Peripheralblood_mononuclear_primary	H3K4me1	0.008786972	-0.02870673	0.04302711	-3.266964833	4.896693454	0.381718918	-1.12E-07	7.05E-08	-1.591214393	0.944219333	0.999998953
Electrolyte	Cl	Other	Placenta_amnion	H3K4me1	0.003977562	0.012570943	0.031132273	3.160464174	7.826973481	0.782378869	-1.07E-08	7.82E-08	-0.136883467	0.554438546	0.932983182
Electrolyte	Cl	Other	Placenta_chorion	H3K4me1	0.007346689	0.027804055	0.036671675	3.784569545	4.991592175	0.577501912	1.38E-09	5.42E-08	0.025487575	0.48983303	0.902523782
Electrolyte	Cl	Immune or hematopoietic	CD14_primary	H3K4me1	0.039606019	0.058094278	0.044992357	1.466804259	1.135997958	0.683306848	-1.85E-08	1.49E-08	-1.245585772	0.893541746	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD19_primary_(UW)	H3K4me1	0.040511036	0.101543043	0.053131541	2.506552597	1.311532528	0.251857903	-9.54E-09	1.59E-08	-0.598597797	0.725279437	0.990033303
Electrolyte	Cl	Immune or hematopoietic	CD3_primary_(UW)	H3K4me1	0.035797526	0.036527176	0.047113586	1.020382678	1.316112892	0.987644931	-3.53E-08	1.46E-08	-2.424311145	0.992331271	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD56_primary	H3K4me1	0.034260277	0.081212858	0.05303099	2.370467068	1.547885626	0.381008637	-1.38E-08	1.76E-08	-0.781598282	0.782774652	0.999998953
Electrolyte	Cl	Adrenal or pancreas	Fetal_adrenal	H3K4me1	0.042487652	0.185727609	0.073871637	4.371331437	1.738661327	0.049035657	1.32E-08	2.13E-08	0.620170766	0.267572683	0.743600496
Electrolyte	Cl	Gastrointestinal	Fetal_large_intestine	H3K4me1	0.02986093	0.172963815	0.05431998	5.792311709	1.81909874	0.00713963	3.47E-08	2.20E-08	1.578293458	0.057249104	0.401769698
Electrolyte	Cl	Gastrointestinal	Fetal_small_intestine	H3K4me1	0.033086384	0.190442097	0.056117587	5.755905475	1.696093088	0.004288811	3.50E-08	2.09E-08	1.671855103	0.047276449	0.367622268
Electrolyte	Cl	Skeletal muscle	Fetal_leg_muscle	H3K4me1	0.040120863	0.095840271	0.065230042	2.38878886	1.625838466	0.398148518	-1.20E-08	1.75E-08	-0.68602096	0.753650054	0.995981916
Electrolyte	Cl	Skeletal muscle	Fetal_trunk_muscle	H3K4me1	0.040558809	0.079992609	0.060940583	1.972262295	1.502523999	0.520818829	-2.22E-08	1.70E-08	-1.304512177	0.903970495	0.999998953
Electrolyte	Cl	Other	Fetal_placenta	H3K4me1	0.024725458	0.120529859	0.057080291	4.874727013	2.308563544	0.100693119	1.40E-08	2.45E-08	0.571749874	0.28374572	0.757388593
Electrolyte	Cl	Gastrointestinal	Fetal_stomach	H3K4me1	0.033847905	0.002107032	0.05758883	0.062250007	1.701400139	0.579645202	-4.44E-08	1.76E-08	-2.523868548	0.994196434	0.999998953
Electrolyte	Cl	Other	Adipose_nuclei	H3K4me3	0.029425648	0.136871568	0.059223712	4.651437645	2.012656157	0.069915008	1.58E-08	2.21E-08	0.716487444	0.236845209	0.713780082
Electrolyte	Cl	Kidney	Kidney	H3K4me3	0.017133157	0.318117012	0.116785077	18.56733134	6.816319607	0.011882271	2.30E-07	9.73E-08	2.363882545	0.009042273	0.166533976
Electrolyte	Cl	Liver	Liver_(BI)	H3K4me3	0.016375544	0.085278545	0.039285497	5.207677216	2.399034706	0.087993974	1.54E-08	2.91E-08	0.529540745	0.298215194	0.77119294
Electrolyte	Cl	CNS	Angular_gyrus	H3K4me3	0.010418702	0.072349363	0.050037514	6.944182284	4.802663082	0.202445732	1.46E-08	6.95E-08	0.210358584	0.416693907	0.864012147
Electrolyte	Cl	CNS	Anterior_caudate	H3K4me3	0.018779982	0.083342609	0.067951667	4.437842812	3.618303045	0.333753584	-1.28E-08	4.83E-08	-0.26465887	0.604363867	0.955943467
Electrolyte	Cl	CNS	Cingulate_gyrus	H3K4me3	0.017234741	0.085644459	0.069118871	4.969291909	4.010438603	0.31798706	-6.21E-09	4.98E-08	-0.124659951	0.549603618	0.930561659
Electrolyte	Cl	CNS	Hippocampus_middle	H3K4me3	0.018440246	0.071907891	0.074110123	3.899508259	4.018933558	0.468560679	-2.44E-08	5.10E-08	-0.479551969	0.684226997	0.98169466
Electrolyte	Cl	CNS	Inferior_temporal_lobe	H3K4me3	0.017055904	0.082819071	0.057388087	4.855742027	3.364705031	0.242955406	-7.70E-09	4.98E-08	-0.154779521	0.561502432	0.936156132
Electrolyte	Cl	CNS	Mid_frontal_lobe	H3K4me3	0.016203455	0.099467245	0.074166956	6.138644014	4.57723083	0.260140068	1.16E-08	6.18E-08	0.188547392	0.425223784	0.86764086
Electrolyte	Cl	CNS	Substantia_nigra	H3K4me3	0.014122592	0.067229796	0.057174233	4.760443058	4.048423436	0.347493553	-1.14E-08	4.97E-08	-0.228923073	0.590535647	0.951035345
Electrolyte	Cl	Immune or hematopoietic	CD15_primary	H3K4me3	0.013758525	0.014891989	0.042174118	1.082382604	3.065308028	0.978554407	-5.03E-08	3.47E-08	-1.448874347	0.926313662	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD19_primary_(BI)	H3K4me3	0.012117739	0.004162664	0.047292351	0.34351821	3.902737254	0.866735382	-7.87E-08	5.28E-08	-1.489453884	0.931816056	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD34_primary	H3K4me3	0.010533605	0.039422678	0.04777796	3.742562901	4.535765475	0.544112039	-3.01E-08	6.26E-08	-0.480138405	0.684435509	0.981723977
Electrolyte	Cl	Immune or hematopoietic	CD3_primary_(BI)	H3K4me3	0.014184927	0.027627288	0.048152594	1.947650959	3.394630948	0.778750519	-4.87E-08	4.47E-08	-1.088878718	0.861896314	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25+_CD127-_Treg_primary	H3K4me3	0.013863661	0.037325573	0.051105161	2.692331666	3.686267436	0.644209867	-4.18E-08	4.83E-08	-0.865371544	0.806582553	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_CD45RA+_naive_primary	H3K4me3	0.012800586	0.039479443	0.051729799	3.084190312	4.041205545	0.604100261	-3.63E-08	5.09E-08	-0.713153539	0.762124624	0.998202071
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_CD45R0+_memory_primary	H3K4me3	0.008699241	0.027576887	0.047936705	3.170033591	5.510446766	0.69020969	-2.82E-08	7.20E-08	-0.391693683	0.652357721	0.971801243
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_IL17+_PMA_Ionomycin_stim_Th17_primary	H3K4me3	0.012290537	0.040577008	0.046192334	3.301483626	3.758365709	0.539432822	-3.02E-08	4.16E-08	-0.726494184	0.766232064	0.999721718
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25-_IL17-_PMA_Ionomycin_stim_MACS_Th_sprimary	H3K4me3	0.017170097	0.036986611	0.041338756	2.154129442	2.407601761	0.630765695	-4.29E-08	2.77E-08	-1.548422551	0.939239702	0.999998953
Electrolyte	Cl	Immune or hematopoietic	CD4+_CD25int_CD127+_Tmem_primary	H3K4me3	0.010611035	0.063714439	0.057858909	6.004545001	5.452710984	0.350503877	1.05E-08	7.13E-08	0.147970066	0.441183196	0.875658082
